,participant,word_count,start,end,duration
7139,FC1,1,39044703,39044981,278
7140,FC1,0,39046191,39047120,929
7141,CHI,0,39047227,39047515,288
7142,FC1,0,39048115,39049974,1859
7143,FA1,8,39050517,39051616,1099
7144,CHI,0,39051867,39053791,1924
7145,FC1,0,39054532,39055171,639
7146,CHI,0,39055147,39058251,3104
7147,FC1,0,39059972,39062092,2120
7148,CHI,0,39060739,39061251,512
7149,CHI,0,39062727,39063319,592
7150,CHI,0,39065067,39065471,404
7151,FA1,1,39066483,39069371,2888
7152,CHI,0,39066575,39070871,4296
7153,CHI,0,39071907,39073667,1760
7154,FA1,2,39074786,39076062,1276
7155,FA1,1,39076503,39077695,1192
7156,CHI,0,39076927,39078035,1108
7157,CHI,0,39082687,39083027,340
7158,FA1,4,39082692,39084530,1838
7159,CHI,0,39084103,39084595,492
7160,FC1,0,39084201,39087095,2894
7161,CHI,0,39087151,39089571,2420
7162,FC1,0,39089603,39090378,775
7163,CHI,0,39090407,39091283,876
7164,FC1,0,39091360,39092135,775
7165,FC1,0,39092725,39095719,2994
7166,FA1,1,39096307,39096831,524
7167,FA1,1,39098038,39098625,587
7168,FA1,6,39098980,39099963,983
7169,FA1,14,39100553,39102621,2068
7170,FC1,0,39102774,39105620,2846
7171,FA1,1,39105638,39107088,1450
7172,CHI,0,39106963,39108551,1588
7173,FC1,0,39108866,39109708,842
7174,CHI,0,39109423,39110383,960
7175,FA1,1,39110698,39111399,701
7176,FA1,1,39113886,39114860,974
7177,CHI,0,39115347,39119803,4456
7178,FA1,6,39121588,39123795,2207
7179,CHI,0,39123807,39125175,1368
7180,FA1,3,39125464,39127320,1856
7181,FA1,2,39128411,39129199,788
7182,FA1,1,39129356,39130022,666
7183,FA1,4,39130417,39132047,1630
7184,CHI,0,39132859,39136447,3588
7185,FC1,0,39132859,39136447,3588
7186,FA1,4,39136815,39137725,910
7187,FC1,0,39137694,39142099,4405
7188,FA1,6,39139923,39142121,2198
7189,FC1,0,39142426,39145228,2802
7190,FA1,10,39143512,39146485,2973
7191,FC1,0,39147971,39148511,540
7192,FA1,8,39149417,39151724,2307
7193,FA1,3,39151759,39152255,496
7194,FA1,4,39153079,39153799,720
7195,FA1,6,39155155,39156695,1540
7196,CHI,0,39156915,39157159,244
7197,FA1,6,39157190,39158370,1180
7198,FA1,11,39158627,39160483,1856
7199,FC1,4,39160933,39163708,2775
7200,FA1,11,39164021,39165660,1639
7201,FC1,3,39165786,39167858,2072
7202,FA1,11,39167831,39170309,2478
7203,FA1,8,39172348,39175158,2810
7204,FA1,8,39176641,39178451,1810
7205,FA1,8,39179340,39181031,1691
7206,FA1,10,39181491,39185563,4072
7207,CHI,0,39183131,39188599,5468
7208,FA1,0,39190227,39190624,397
7209,CHI,0,39190851,39191131,280
7210,FA1,0,39191427,39191915,488
7211,FA1,8,39192397,39194775,2378
7212,CHI,0,39193023,39193303,280
7213,CHI,0,39194303,39194679,376
7214,CHI,0,39195247,39195491,244
7215,FA1,3,39195496,39196095,599
7216,CHI,0,39196147,39196319,172
7217,FA1,3,39196672,39197257,585
7218,CHI,0,39196715,39197339,624
7219,FA1,3,39198297,39199009,712
7220,FA1,2,39200401,39200770,369
7221,FA1,2,39201973,39202414,441
7222,FA1,3,39204022,39204743,721
7223,FA1,1,39206353,39207641,1288
7224,FC1,4,39207366,39208772,1406
7225,CHI,0,39209411,39209835,424
7226,FA1,0,39209637,39210384,747
7227,CHI,0,39210859,39213303,2444
7228,FA1,2,39211691,39212275,584
7229,FA1,7,39213628,39215033,1405
7230,FA1,2,39215411,39215600,189
7231,CHI,0,39215771,39216491,720
7232,FA1,2,39216604,39217115,511
7233,CHI,0,39217275,39217663,388
7234,FA1,1,39218023,39218279,256
7235,CHI,0,39218663,39219319,656
7236,FA1,2,39218943,39219826,883
7237,FA1,2,39221813,39222315,502
7238,FA1,6,39223588,39225498,1910
7239,CHI,0,39225347,39227787,2440
7240,FA1,0,39226387,39227216,829
7241,FA1,10,39228179,39230743,2564
7242,CHI,0,39231771,39232447,676
7243,CHI,0,39234131,39241527,7396
7244,FA1,3,39236780,39237376,596
7245,FA1,3,39238351,39239169,818
7246,FA1,1,39240231,39241124,893
7247,CHI,0,39242311,39243187,876
7248,FA1,1,39243475,39244455,980
7249,FA1,1,39245930,39246339,409
7250,CHI,0,39248143,39250867,2724
7251,FA1,3,39249187,39250154,967
7252,FA1,3,39250929,39251710,781
7253,CHI,0,39251619,39253627,2008
7254,FA1,5,39255207,39256869,1662
7255,CHI,0,39256291,39257907,1616
7256,CHI,0,39259403,39261463,2060
7257,CHI,0,39262463,39263679,1216
7258,FA1,1,39263788,39264622,834
7259,CHI,0,39264639,39268979,4340
7260,CHI,0,39270023,39271619,1596
7261,FC1,0,39272505,39275271,2766
7262,FA1,6,39274250,39275217,967
7263,FA1,1,39275720,39276230,510
7264,CHI,0,39276395,39276879,484
7265,FA1,2,39278475,39279005,530
7266,CHI,0,39279435,39282455,3020
7267,FC1,0,39281098,39283144,2046
7268,FA1,2,39283327,39284996,1669
7269,FC1,0,39286039,39287270,1231
7270,CHI,0,39289795,39290735,940
7271,CHI,0,39292271,39295447,3176
7272,FA1,6,39293636,39294940,1304
7273,FA1,12,39294987,39298771,3784
7274,CHI,0,39296019,39298839,2820
7275,CHI,0,39299683,39312195,12512
7276,FA1,10,39299710,39303455,3745
7277,FC1,1,39302613,39303582,969
7278,FC1,1,39304611,39305493,882
7279,FA1,9,39305431,39308729,3298
7280,FA1,10,39309040,39311462,2422
7281,CHI,0,39312695,39317127,4432
7282,FA1,8,39315116,39317531,2415
7283,FA1,0,39318896,39320615,1719
7284,FC1,0,39322399,39323837,1438
7285,FA1,1,39323250,39323713,463
7286,FC1,2,39324333,39324911,578
7287,CHI,0,39325267,39327839,2572
7288,FA1,1,39326531,39327200,669
7289,FA1,1,39329229,39330436,1207
7290,FC1,0,39331940,39333254,1314
7291,FA1,20,39332595,39337367,4772
7292,FC1,0,39335803,39338406,2603
7293,CHI,0,39337331,39338539,1208
7294,FA1,1,39338522,39338911,389
7295,CHI,0,39339167,39339507,340
7296,FC1,0,39339167,39339507,340
7297,FA1,2,39339876,39340463,587
7298,CHI,0,39340887,39341159,272
7299,FA1,18,39341178,39344491,3313
7300,FA1,5,39344996,39346399,1403
7301,FA1,6,39347090,39348238,1148
7302,FC1,2,39347590,39349780,2190
7303,FA1,2,39349958,39351388,1430
7304,FC1,2,39351343,39353202,1859
7305,FA1,6,39354283,39357423,3140
7306,FC1,0,39357415,39360771,3356
7307,CHI,0,39358987,39359339,352
7308,FC1,0,39361383,39363102,1719
7309,FA1,3,39363223,39364217,994
7310,CHI,0,39363571,39366447,2876
7311,FA1,12,39371310,39375447,4137
7312,FA1,7,39376143,39378713,2570
7313,FC1,3,39377081,39379023,1942
7314,CHI,0,39378703,39379447,744
7315,FA1,5,39379823,39380583,760
7316,CHI,0,39380967,39381175,208
7317,FA1,6,39381661,39382818,1157
7318,CHI,0,39383431,39386367,2936
7319,FA1,3,39385000,39386099,1099
7320,FA1,17,39386558,39390260,3702
7321,CHI,0,39388679,39391291,2612
7322,FA1,6,39391283,39392631,1348
7323,CHI,0,39393927,39394811,884
7324,FC1,3,39396285,39397607,1322
7325,FA1,4,39397859,39398709,850
7326,FA1,2,39398714,39400284,1570
7327,FA1,5,39402313,39403577,1264
7328,FA1,4,39403673,39404599,926
7329,FA1,13,39406151,39408935,2784
7330,FA1,1,39409325,39409959,634
7331,FA1,6,39412145,39413733,1588
7332,CHI,0,39417639,39426311,8672
7333,FA1,0,39425198,39427724,2526
7334,CHI,0,39427039,39427672,633
7335,CHI,0,39428051,39429871,1820
7336,FA1,6,39429105,39431275,2170
7337,FA1,4,39432966,39434278,1312
7338,FA1,7,39435691,39437939,2248
7339,CHI,0,39437923,39439079,1156
7340,FA1,1,39439778,39440281,503
7341,CHI,0,39441207,39442035,828
7342,FA1,6,39442102,39442960,858
7343,FA1,12,39443210,39445416,2206
7344,CHI,0,39444887,39448767,3880
7345,FA1,6,39445767,39448051,2284
7346,FA1,2,39448977,39450105,1128
7347,FA1,14,39452472,39455614,3142
7348,FC1,3,39455791,39457430,1639
7349,FA1,1,39457461,39458007,546
7350,CHI,0,39459495,39460859,1364
7351,FA1,4,39459645,39460829,1184
7352,CHI,0,39462971,39463823,852
7353,FA1,1,39463946,39464279,333
7354,CHI,0,39464531,39464767,236
7355,FA1,1,39466818,39467179,361
7356,FA1,22,39470185,39474447,4262
7357,CHI,0,39474667,39477439,2772
7358,FA1,7,39476092,39477780,1688
7359,FC1,0,39476510,39477652,1142
7360,FA1,3,39477960,39478599,639
7361,FC1,1,39479227,39479695,468
7362,FA1,14,39480050,39482589,2539
7363,FC1,1,39482567,39483106,539
7364,FA1,1,39483448,39484018,570
7365,FA1,19,39487642,39492119,4477
7366,FC1,3,39492238,39492926,688
7367,FC1,5,39493649,39494682,1033
7368,FA1,10,39494536,39496980,2444
7369,FC1,2,39497891,39498772,881
7370,FA1,5,39498987,39499947,960
7371,CHI,0,39509283,39509711,428
7372,FA1,3,39510147,39511143,996
7373,FA1,5,39518752,39520518,1766
7374,FA1,11,39534675,39538115,3440
7375,FC1,1,39542540,39543530,990
7376,FA1,9,39544235,39546426,2191
7377,FA1,6,39548257,39550279,2022
7378,FA1,9,39560703,39562937,2234
7379,FA1,1,39567847,39568351,504
7380,FC1,0,39598442,39599996,1554
7381,FA1,3,39601068,39601940,872
7382,FC1,0,39601956,39602675,719
7383,FA1,6,39603667,39604703,1036
7384,FC1,0,39604616,39604888,272
7385,FC1,3,39605596,39606982,1386
7386,FA1,7,39607161,39608355,1194
7387,FA1,2,39628091,39628774,683
7388,FA1,1,39629643,39630072,429
7389,FA1,18,39630926,39634491,3565
7390,FC1,1,39634829,39635183,354
7391,FA1,11,39642633,39645112,2479
7392,FA1,16,39647304,39650127,2823
7393,FC1,1,39655580,39655984,404
7394,FA1,1,39656335,39656558,223
7395,FC1,5,39660103,39662588,2485
7396,FA1,6,39663569,39665084,1515
7397,FA1,1,39665598,39666294,696
7398,FA1,21,39667309,39675559,8250
7399,FA1,6,39677982,39678950,968
7400,FC1,4,39679190,39681063,1873
7401,CHI,0,39680096,39680616,520
7402,FA1,3,39681916,39682339,423
7403,FC1,3,39682535,39683720,1185
7404,FA1,11,39684533,39686603,2070
7405,FC1,3,39687367,39688851,1484
7406,FA1,7,39688196,39689771,1575
7407,FC1,3,39689891,39691055,1164
7408,FA1,7,39691344,39692872,1528
7409,FC1,3,39693275,39694462,1187
7410,FA1,3,39698390,39699883,1493
7411,FA1,13,39700920,39704260,3340
7412,FA1,2,39705923,39706377,454
7413,FA1,7,39706759,39709076,2317
7414,FC1,3,39706759,39709076,2317
7415,FA1,10,39710266,39712545,2279
7416,FC1,3,39713070,39714144,1074
7417,FA1,6,39714291,39716371,2080
7418,FA1,3,39716511,39717391,880
7419,FA1,5,39718991,39720500,1509
7420,FA1,2,39722955,39723725,770
7421,FC1,5,39726743,39728893,2150
7422,FA1,4,39727940,39729368,1428
7423,FA1,9,39731940,39734200,2260
7424,FA1,13,39734521,39738771,4250
7425,FC1,3,39739329,39740003,674
7426,FA1,7,39741326,39742247,921
7427,FC1,8,39743837,39746408,2571
7428,FA1,4,39746852,39747951,1099
7429,FC1,7,39748747,39751523,2776
7430,FA1,8,39751384,39753279,1895
7431,FC1,1,39753033,39753319,286
7432,FA1,5,39754224,39755565,1341
7433,FC1,9,39755604,39759654,4050
7434,CHI,0,39757760,39758427,667
7435,FA1,3,39760055,39760763,708
7436,CHI,0,39760091,39760783,692
7437,FC1,6,39761421,39763399,1978
7438,FA1,9,39763697,39765405,1708
7439,FA1,14,39770520,39773184,2664
7440,FA1,12,39773580,39775536,1956
7441,FA1,16,39775582,39779762,4180
7442,FC1,1,39780039,39781360,1321
7443,FA1,13,39782713,39785367,2654
7444,FA1,23,39787467,39794867,7400
7445,FC1,2,39795639,39796073,434
7446,FA1,2,39796595,39797092,497
7447,FC1,2,39797588,39798141,553
7448,FA1,2,39798179,39798577,398
7449,FC1,2,39798993,39799291,298
7450,FA1,2,39799564,39799894,330
7451,FA1,0,39814253,39814565,312
7452,FA1,7,39820919,39822733,1814
7453,FC1,5,39830310,39835019,4709
7454,FA1,3,39835608,39836666,1058
7455,FC1,0,39837050,39839764,2714
7456,FA1,10,39840036,39842203,2167
7457,FA1,3,39842890,39843554,664
7458,FC1,1,39845548,39846169,621
7459,FA1,9,39845884,39849014,3130
7460,FC1,1,39848845,39849280,435
7461,FA1,7,39849870,39852411,2541
7462,FA1,35,39853069,39861839,8770
7463,FA1,7,39862307,39863711,1404
7464,FA1,9,39863748,39865779,2031
7465,FC1,4,39865856,39867327,1471
7466,FA1,7,39867210,39868595,1385
7467,FC1,0,39870557,39871798,1241
7468,FA1,2,39871949,39873400,1451
7469,FA1,5,39873914,39876423,2509
7470,FC1,0,39876904,39877833,929
7471,FA1,1,39878633,39878861,228
7472,FC1,0,39878998,39879941,943
7473,FA1,14,39880787,39883955,3168
7474,FC1,4,39883951,39884914,963
7475,FA1,6,39885925,39887367,1442
7476,CHI,0,39888311,39888667,356
7477,FA1,5,39892259,39893491,1232
7478,FC1,2,39893283,39895349,2066
7479,FA1,1,39895814,39896014,200
7480,FC1,0,39896128,39898049,1921
7481,FA1,10,39898207,39900352,2145
7482,FA1,3,39900694,39901885,1191
7483,CHI,0,39910603,39910791,188
7484,FA1,9,39910975,39912915,1940
7485,FA1,7,39916889,39918262,1373
7486,FA1,6,39919948,39921480,1532
7487,CHI,0,39921787,39922055,268
7488,FA1,2,39922795,39923646,851
7489,FC1,1,39923975,39924178,203
7490,FA1,1,39927975,39928078,103
7491,FA1,7,39935282,39937019,1737
7492,FA1,6,39938346,39939802,1456
7493,FA1,4,39940659,39941219,560
7494,FC1,1,39942088,39942370,282
7495,FA1,6,39946431,39947506,1075
7496,FA1,4,39948142,39949241,1099
7497,FC1,1,39949667,39950082,415
7498,FA1,6,39956010,39957039,1029
7499,FA1,6,39958256,39959273,1017
7500,FC1,0,39958681,39959332,651
7501,FC1,2,39959873,39961010,1137
7502,FA1,1,39961382,39961669,287
7503,CHI,0,39962143,39962415,272
7504,CHI,0,39963519,39963811,292
7505,FA1,3,39965545,39966761,1216
7506,FC1,0,39967278,39967950,672
7507,FC1,1,39969026,39969497,471
7508,FC1,0,39970829,39971974,1145
7509,CHI,0,39980327,39982071,1744
7510,CHI,0,39982467,39983419,952
7511,CHI,0,39983567,39984337,770
7512,FA1,8,39984456,39986074,1618
7513,FA1,3,39986595,39987699,1104
7514,FA1,5,39989876,39990913,1037
7515,CHI,0,40011379,40011527,148
7516,CHI,0,40021667,40021775,108
7517,CHI,0,40069423,40069559,136
7518,CHI,0,40083497,40083696,199
7519,FA1,2,40095431,40095788,357
7520,FA1,1,40097235,40098115,880
7521,FA1,8,40099604,40100895,1291
7522,FA1,0,40101676,40102776,1100
7523,FA1,1,40103751,40103871,120
7524,FA1,15,40104404,40107827,3423
7525,FA1,13,40108568,40110095,1527
7526,FA1,1,40111013,40111239,226
7527,FA1,2,40127459,40127720,261
7528,FA1,5,40129783,40130858,1075
7529,FA1,1,40136431,40136564,133
7530,FA1,13,40138293,40140223,1930
7531,CHI,0,40141855,40142403,548
7532,FA1,5,40143305,40144089,784
7533,CHI,0,40144039,40144559,520
7534,FA1,7,40149613,40151290,1677
7535,FA1,9,40156620,40158959,2339
7536,CHI,0,40160871,40161287,416
7537,FA1,4,40174902,40175610,708
7538,FA1,4,40176409,40178018,1609
7539,FA1,3,40181802,40182143,341
7540,FA1,2,40186584,40187609,1025
7541,CHI,0,40231341,40232099,758
7542,CHI,0,40240167,40240291,124
7543,CHI,0,40242003,40242575,572
7544,FA1,1,40242851,40243163,312
7545,CHI,0,40243151,40243775,624
7546,FA1,1,40244363,40244547,184
7547,CHI,0,40244515,40244823,308
7548,CHI,0,40245751,40246059,308
7549,FA1,1,40246619,40246831,212
7550,CHI,0,40249259,40249415,156
7551,CHI,0,40250927,40251131,204
7552,CHI,0,40256099,40256651,552
7553,CHI,0,40257195,40257503,308
7554,FA1,6,40258599,40260513,1914
7555,FA1,5,40260578,40261619,1041
7556,CHI,0,40262035,40262615,580
7557,FA1,7,40262959,40264975,2016
7558,CHI,0,40264875,40265183,308
7559,FA1,5,40265851,40267143,1292
7560,CHI,0,40267519,40268603,1084
7561,FA1,5,40268332,40269486,1154
7562,FA1,8,40271099,40272317,1218
7563,CHI,0,40275311,40275475,164
7564,CHI,0,40282391,40282779,388
7565,CHI,0,40283711,40284003,292
7566,FA1,1,40284298,40284607,309
7567,FA1,2,40287430,40288242,812
7568,FA1,12,40288692,40291488,2796
7569,CHI,0,40291419,40291823,404
7570,FA1,1,40292289,40292991,702
7571,CHI,0,40294147,40295087,940
7572,FA1,4,40295424,40297178,1754
7573,FA1,1,40298185,40298714,529
7574,FA1,3,40299492,40301655,2163
7575,CHI,0,40301299,40301659,360
7576,CHI,0,40303099,40303587,488
7577,FA1,1,40303995,40304493,498
7578,CHI,0,40329487,40329795,308
7579,CHI,0,40336979,40337587,608
7580,CHI,0,40344155,40344911,756
7581,CHI,0,40358543,40359271,728
7582,CHI,0,40363031,40363899,868
7583,CHI,0,40369703,40369891,188
7584,CHI,0,40372263,40372427,164
7585,CHI,0,40375811,40376211,400
7586,FA1,1,40377137,40377687,550
7587,FA1,5,40380320,40381618,1298
7588,FA1,0,40382790,40383690,900
7589,FA1,3,40387359,40388354,995
7590,CHI,0,40388627,40389995,1368
7591,FA1,4,40390394,40391609,1215
7592,CHI,0,40392099,40392763,664
7593,FA1,1,40393081,40393479,398
7594,CHI,0,40393403,40394063,660
7595,CHI,0,40394167,40394555,388
7596,FA1,3,40394933,40396067,1134
7597,FA1,1,40397024,40397281,257
7598,CHI,0,40397267,40397815,548
7599,FA1,0,40399144,40399448,304
7600,FA1,6,40403503,40405351,1848
7601,FA1,1,40406173,40406529,356
7602,FA1,6,40407494,40408814,1320
7603,FA1,2,40409723,40412883,3160
7604,FC1,0,40413545,40414813,1268
7605,FA1,3,40416238,40418538,2300
7606,FC1,1,40418900,40419329,429
7607,FA1,6,40419423,40421053,1630
7608,FA1,6,40421623,40423791,2168
7609,FA1,3,40425327,40426299,972
7610,CHI,0,40427143,40427643,500
7611,FA1,1,40427924,40428228,304
7612,CHI,0,40429231,40429955,724
7613,FA1,7,40430069,40431240,1171
7614,CHI,0,40431263,40431687,424
7615,FA1,1,40431914,40432168,254
7616,CHI,0,40440027,40440275,248
7617,FA1,1,40440637,40440825,188
7618,CHI,0,40441899,40442207,308
7619,FA1,1,40442997,40443179,182
7620,CHI,0,40446103,40446379,276
7621,FA1,4,40447062,40447653,591
7622,FA1,2,40450147,40450501,354
7623,FA1,9,40452381,40453939,1558
7624,CHI,0,40454499,40455555,1056
7625,FA1,4,40455754,40456743,989
7626,FA1,4,40457888,40462717,4829
7627,FA1,6,40463409,40468171,4762
7628,CHI,0,40464043,40465363,1320
7629,FA1,0,40469585,40473326,3741
7630,FA1,3,40474297,40478811,4514
7631,CHI,0,40475287,40476931,1644
7632,FA1,4,40479694,40484169,4475
7633,FA1,9,40485060,40490187,5127
7634,FA1,3,40491413,40492197,784
7635,FA1,5,40492999,40494640,1641
7636,FA1,3,40495913,40496548,635
7637,FA1,11,40498496,40501147,2651
7638,FA1,6,40502466,40503676,1210
7639,CHI,0,40504863,40505062,199
7640,FA1,1,40505726,40506751,1025
7641,CHI,0,40508591,40509539,948
7642,FA1,1,40509872,40510082,210
7643,FA1,5,40510822,40511663,841
7644,FC1,3,40512263,40512843,580
7645,FA1,6,40513286,40514355,1069
7646,FA1,4,40514818,40516046,1228
7647,FA1,5,40516672,40517490,818
7648,CHI,0,40517979,40518479,500
7649,CHI,0,40519403,40519835,432
7650,FA1,1,40520894,40521216,322
7651,CHI,0,40521919,40522439,520
7652,FA1,1,40522882,40523198,316
7653,CHI,0,40523567,40523771,204
7654,FA1,1,40524920,40525131,211
7655,CHI,0,40525779,40526047,268
7656,FA1,1,40526913,40527749,836
7657,CHI,0,40529043,40529327,284
7658,FA1,2,40529958,40530590,632
7659,CHI,0,40530795,40531059,264
7660,FA1,1,40531590,40531747,157
7661,CHI,0,40532251,40532463,212
7662,FA1,3,40533409,40533783,374
7663,CHI,0,40533791,40534035,244
7664,FA1,0,40534631,40534965,334
7665,CHI,0,40535643,40535883,240
7666,FA1,1,40536260,40536517,257
7667,CHI,0,40537059,40537351,292
7668,FA1,4,40538803,40539510,707
7669,FA1,0,40540480,40540959,479
7670,FA1,9,40541567,40542777,1210
7671,FA1,0,40542990,40544195,1205
7672,FA1,4,40548808,40549293,485
7673,FA1,0,40559578,40560092,514
7674,FC1,1,40565010,40565296,286
7675,FA1,1,40566012,40566170,158
7676,FA1,4,40606882,40608711,1829
7677,CHI,0,40611351,40611487,136
7678,CHI,0,40612187,40612451,264
7679,CHI,0,40617527,40618131,604
7680,FA1,3,40620675,40621163,488
7681,FA1,1,40627924,40628129,205
7682,FA1,1,40629997,40630125,128
7683,FA1,3,40633385,40633935,550
7684,FA1,3,40637758,40638337,579
7685,CHI,0,40703959,40704163,204
7686,FA1,0,40705455,40705903,448
7687,FA1,0,40720307,40721506,1199
7688,FA1,0,40723989,40724845,856
7689,FA1,1,40727226,40727486,260
7690,CHI,0,40757539,40757731,192
7691,FA1,1,40759586,40760205,619
7692,CHI,0,40761383,40761759,376
7693,FA1,0,40763282,40763514,232
7694,FA1,3,40764452,40766518,2066
7695,FA1,0,40767991,40768980,989
7696,FA1,0,40769641,40770038,397
7697,FA1,0,40772423,40772539,116
7698,CHI,0,40795699,40795971,272
7699,FA1,1,40796600,40797224,624
7700,CHI,0,40802459,40802695,236
7701,FA1,1,40803030,40803329,299
7702,FA1,1,40804643,40805409,766
7703,FA1,1,40822333,40823351,1018
7704,FA1,0,40825220,40826302,1082
7705,CHI,0,40826631,40827047,416
7706,FA1,1,40827135,40827480,345
7707,FA1,5,40828740,40830412,1672
7708,FA1,1,40834224,40835236,1012
7709,FA1,7,40837158,40838099,941
7710,FA1,3,40841463,40843060,1597
7711,FA1,0,40847886,40848447,561
7712,FA1,5,40855143,40856119,976
7713,FA1,1,40856420,40857286,866
7714,FA1,3,40858114,40859119,1005
7715,FC1,0,40858759,40859559,800
7716,FA1,0,40867231,40868149,918
7717,CHI,0,40868479,40869207,728
7718,FA1,0,40875315,40876248,933
7719,FA1,1,40877357,40877720,363
7720,CHI,0,40878043,40878759,716
7721,FA1,1,40879036,40879276,240
7722,FA1,3,40879893,40881483,1590
7723,FA1,3,40884124,40885099,975
7724,CHI,0,40885751,40886363,612
7725,FA1,0,40887202,40887880,678
